COD_APE,DATA_INS,RESIDENZIALE,NON_RESIDENZIALE,COMUNE_CATASTALE,SEZIONE,FOGLIO,PARTICELLA,SUBALTERNO,PROPRIETA_PUBBLICA,USO_PUBBLICO,CLASSIFICAZIONE_DPR,INTERO_EDIFICIO,UNITA_IMMOBILIARE,GRUPPO_UNITA_IMMOBILIARI,NUMERO_UNITA_IMMOBILIARI,NUOVA_COSTRUZIONE,PASSAGGIO_PROPRIETA,LOCAZIONE,RISTRUTTURAZIONE_IMPORTANTE,RIQUALIFICAZIONE_ENERGETICA,OGGETTO_ALTRO,OGGETTO_ALTRO_TXT,REGIONE,COMUNE,INDIRIZZO,PIANO,INTERNO,WGS84_X,WGS84_Y,location,ZONA_CLIMATICA,ANNO_COSTRUZIONE,SUPERF_UTILE_RISCALDATA,SUPERF_UTILE_RAFFRESCATA,VOLUME_LORDO_RISCALDATO,VOLUME_LORDO_RAFFRESCATO,CLIMATIZZAZIONE_INVERNALE,CLIMATIZZAZIONE_ESTIVA,VENTILAZIONE_MECCANICA,PROD_ACQUA_CALDA_SANITARIA,ILLUMINAZIONE,TRASPORTO_PERSONE_COSE,PI,PE,EDIFICIO_ENERGIA_QUASI_ZERO,CLASSE_ENERGETICA,EP_GL_NREN,Y,Z,EP_GL_REN,EMISSIONI_CO2,CONSUMI_ENERGIA_ELETTRICA,CONSUMI_GAS_NATURALE,CONSUMI_GPL,CONSUMI_CARBONE,CONSUMI_GASOLIO,CONSUMI_BIOMASSE_SOLIDE,CONSUMI_BIOMASSE_LIQUIDE,CONSUMI_BIOMASSE_GASSOSE,CONSUMI_SOLARE_FOTOVOLTAICO,CONSUMI_SOLARE_TERMICO,CONSUMI_EOLICO,CONSUMI_TELERISCALDAMENTO,CONSUMI_TELERAFFRESCAMENTO,CONSUMI_ALTRO,RIQ_CLASSE_RAGG,RIQ_EP_GL_NREN_RAGG,DS_CODICE_INTERVENTO_1,DS_TIPO_INTERVENTO_1,FL_COMPORTA_RISTRUT_1,NM_TEMPO_RITORNO_INVESTIM_1,DS_CLASSE_RAGGIUNGIBILE_1,NM_EP_GL_NREN_RAGGIUNG_1,DS_CODICE_INTERVENTO_2,DS_TIPO_INTERVENTO_2,FL_COMPORTA_RISTRUT_2,NM_TEMPO_RITORNO_INVESTIM_2,DS_CLASSE_RAGGIUNGIBILE_2,NM_EP_GL_NREN_RAGGIUNG_2,DS_CODICE_INTERVENTO_3,DS_TIPO_INTERVENTO_3,FL_COMPORTA_RISTRUT_3,NM_TEMPO_RITORNO_INVESTIM_3,DS_CLASSE_RAGGIUNGIBILE_3,NM_EP_GL_NREN_RAGGIUNG_3,DS_CODICE_INTERVENTO_4,DS_TIPO_INTERVENTO_4,FL_COMPORTA_RISTRUT_4,NM_TEMPO_RITORNO_INVESTIM_4,DS_CLASSE_RAGGIUNGIBILE_4,NM_EP_GL_NREN_RAGGIUNG_4,DS_CODICE_INTERVENTO_5,DS_TIPO_INTERVENTO_5,FL_COMPORTA_RISTRUT_5,NM_TEMPO_RITORNO_INVESTIM_5,DS_CLASSE_RAGGIUNGIBILE_5,NM_EP_GL_NREN_RAGGIUNG_5,DS_CODICE_INTERVENTO_6,DS_TIPO_INTERVENTO_6,FL_COMPORTA_RISTRUT_6,NM_TEMPO_RITORNO_INVESTIM_6,DS_CLASSE_RAGGIUNGIBILE_6,NM_EP_GL_NREN_RAGGIUNG_6,DS_CODICE_INTERVENTO_7,DS_TIPO_INTERVENTO_7,FL_COMPORTA_RISTRUT_7,NM_TEMPO_RITORNO_INVESTIM_7,DS_CLASSE_RAGGIUNGIBILE_7,NM_EP_GL_NREN_RAGGIUNG_7,ENERGIA_ESPORTATA,VETTORE_ENERGETICO,SUPERFICIE_DISPERDENTE,RAPPORTO_SV,EP_H_ND,A_SOL_EST_A_SUP_UTILE,Y_IE,CI_TIPO_IMPIANTO_1,CI_CODICE_CATASTO_1,CI_VETTORE_ENERGETICO_1,CI_POTENZA_NOMINALE_1,CI_TIPO_IMPIANTO_2,CI_VETTORE_ENERGETICO_2,CI_POTENZA_NOMINALE_2,CI_EFFICIENZA_MEDIA,CI_EPREN,CI_EPNREN,CE_TIPO_IMPIANTO_1,CE_VETTORE_ENERGETICO_1,CE_POTENZA_NOMINALE_1,CE_TIPO_IMPIANTO_2,CE_VETTORE_ENERGETICO_2,CE_POTENZA_NOMINALE_2,CE_EFFICIENZA_MEDIA,CE_EPREN,CE_EPNREN,PA_TIPO_IMPIANTO,PA_VETTORE_ENERGETICO,PA_POTENZA_NOMINALE,PA_EFFICIENZA_MEDIA,PA_EPREN,PA_EPNREN,IC_TIPO_IMPIANTO,IC_VETTORE_ENERGETICO,IC_POTENZA_NOMINALE,IC_EFFICIENZA_MEDIA,IC_EPREN,IC_EPNREN,PFR_TIPO_IMPIANTO_1,PFR_VETTORE_ENERGETICO_1,PFR_POTENZA_NOMINALE_1,PFR_EFFICIENZA_MEDIA_1,PFR_EPREN_1,PFR_EPNREN_1,PFR_TIPO_IMPIANTO_2,PFR_VETTORE_ENERGETICO_2,PFR_POTENZA_NOMINALE_2,PFR_EFFICIENZA_MEDIA_2,PFR_EPREN_2,PFR_EPNREN_2,VM_TIPO_IMPIANTO,VM_ANNO_INSTALLAZIONE,VM_VETTORE_ENERGETICO,VM_POTENZA_NOMINALE,VM_EFFICIENZA_MEDIA,VM_EPREN,VM_EPNREN,ILL_TIPO_IMPIANTO,ILL_VETTORE_ENERGETICO,ILL_POTENZA_NOMINALE,ILL_EFFICIENZA_MEDIA,ILL_EPREN,ILL_EPNREN,TPC_TIPO_IMPIANTO_1,TPC_VETTORE_ENERGETICO_1,TPC_POTENZA_NOMINALE_1,TPC_EFFICIENZA_MEDIA_1,TPC_EPREN_1,TPC_EPNREN_1,TPC_TIPO_IMPIANTO_2,TPC_VETTORE_ENERGETICO_2,TPC_POTENZA_NOMINALE_2,TPC_EFFICIENZA_MEDIA_2,TPC_EPREN_2,TPC_EPNREN_2,SOPRALLUOGO,SW_REQUISITI,SW_SEMPLIFICATO,ENTE_PUBBLICO,TECNICO_ABILITATO,SOCIETA,NOME_DENOMINAZIONE_CERT,TITOLO_CERT,ORDINE_CERT
1406100045016,20/12/2016,true,false,SONDRIO,,41,231,15,false,false,E.1(1),false,true,false,63,false,false,true,false,false,false,,Lombardia,SONDRIO,Via Mazzini 65,terzo,,46.16799326834999,9.865628271591453,"(46.16799326834999, 9.865628271591453)",E,1977-1992,114.17,0,459.62,0,true,false,false,true,false,false,red,red,false,F,315.27,"C (128,06)",,72.17,70.43,17532.18,0,0,0,142.24,0,0,0,0,0,0,0,0,0,,,1,Fabbricato - involucro opaco,Si,20,9,299.24,2,Fabbricato - involucro trasparente,No,30,9,301.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,346.65,0.75,162.24,0.04,0.15,Generatore a combustione,,Gasolio e olio combustibile,537,,,,10.12,0.05,16.03,,,,,,,0,0,0,Scalda-acqua,Energia elettrica,1.5,0.06,72.12,299.24,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,,0,0,,,,0,0,0,,,,0,0,0,true,true,false,false,true,false,Paolo Bongini,Diploma di geometra,Collegio dei geometri
1406100022716,13/06/2016,false,true,SONDRIO,,41,161,1,false,false,E.2,false,true,false,24,false,true,false,false,false,false,,Lombardia,SONDRIO,Via Giuseppe Mazzini 54,T,,46.16841884928205,9.866096237096084,"(46.16841884928205, 9.866096237096084)",E,1961-1976,66.81,0,264.41,0,true,false,false,true,true,false,red,yellow,false,D,433.36,"B (280,13)",,56.74,89.96,8066.58,1267.07,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,3,Impianto climatizzazione - inverno,No,2,5,286.56,,,,,,,,,,,,,,,,,,,,,,,,,0,,119.09,0.45,113.35,0.02,0.17,Generatore a combustione,,Gas naturale,24,,,,0.56,1.56,201.26,,,,,,,0,0,0,Generatore a combustione,Gas naturale,24,0.78,0,3.14,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,1.32,,55.18,228.96,,,,,,,,,,,,,true,true,false,false,true,false,Roberto Bozza,Diploma di geometra,Collegio dei geometri
1406100017516,12/05/2016,true,false,SONDRIO,,41,41,7,false,false,E.1(1),false,true,false,5,false,false,true,false,false,false,,Lombardia,SONDRIO,Via Giuseppe Mazzini 44,1,,46.168073974064484,9.866332542605425,"(46.168073974064484, 9.866332542605425)",E,1946-1960,81.18,48.48,299.3,183.1,true,true,false,true,false,false,red,yellow,false,E,133.27,"A1 (55,73)",,25.44,25.69,436.88,954.98,0,0,0,0,0,0,0,0,0,0,0,1860,A2,41.48,1,Fabbricato - involucro opaco,No,18.4,4,55.76,2,Fabbricato - involucro trasparente,No,48.7,8,120.74,3,Impianto climatizzazione - inverno,No,66.5,8,123.88,,,,,,,,,,,,,,,,,,,7,Cumulativo,No,28.1,3,41.48,0,,82.52,0.28,97.87,0.01,0.18,Generatore a combustione,,Gas naturale,28,Pompa di calore,Energia elettrica,3.6,0.88,25.44,111.47,Pompa di calore,Energia elettrica,3.15,,,,0,0,0,Generatore a combustione,Gas naturale,28,0.85,0,21.8,,,,,,,Pompa di calore,Energia elettrica,3.6,,,,,,,,,,,,,,,0,0,,,0,,0,0,,,,,,,,,,,,,true,true,false,false,true,false,Giorgio Micheletti,Laurea magistrale in ingegneria,Ordine degli ingegneri
1406100008617,17/03/2017,true,false,SONDRIO,,36,296,7,false,false,E.1(1),false,true,false,1,false,false,true,false,false,false,,Lombardia,SONDRIO,Via Giuseppe Gianoli 12,2,,46.171176642369296,9.887037322569414,"(46.171176642369296, 9.887037322569414)",E,1977-1992,74,0,259.52,0,true,false,false,true,false,false,red,red,false,E,147.27,"B (63,15)",,0,28.02,0,1044.2,0,0,0,0,0,0,0,0,0,0,0,0,,,1,Fabbricato - involucro opaco,Si,10,5,73.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,98.13,0.38,99.37,0.03,0.55,Generatore a combustione,,Gas naturale,24,,,,0.8,0,124.58,,,,,,,0,0,0,Generatore a combustione,Gas naturale,24,0.84,0,22.7,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,,0,0,,,,0,0,0,,,,0,0,0,true,true,false,false,true,false,Daniele Galeano,Laurea magistrale in architettura,Ordine degli architetti
10804500006316,13/03/2016,false,true,VAREDO,,19,99,705,false,false,E.8,false,true,false,1,false,true,false,false,false,false,,Lombardia,VAREDO,VIA SONDRIO 19,0,,45.597472860966334,9.18066534787341,"(45.597472860966334, 9.18066534787341)",E,2006,1295.72,0,7325,0,true,false,false,true,true,false,red,green,false,D,280.27,"B (185,62)",,40.34,58.67,111224.6,14013.47,0,0,0,0,0,0,0,0,0,0,0,0,C,262.17,1,Fabbricato - involucro opaco,Si,12.3,6,381.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Cumulativo,No,12.5,6,262.17,0,,1747.2,0.24,82.72,0,0,Impianto simulato in quanto assente,,Gas naturale,,,,,0.73,0,112.88,,,,,,,0,0,0,Impianto simulato in quanto assente,Gas naturale,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,25.91,,40.34,167.39,,,,,,,,,,,,,true,true,false,false,true,false,Diego Silvestri,Diploma di geometra,Collegio dei geometri
1406100004317,23/02/2017,true,false,SONDRIO,,42,309,13,false,false,E.1(1),false,true,false,1,false,false,true,false,false,false,,Lombardia,SONDRIO,Piazzale Giovanni Bertacchi 51D,1,,46.1684870302894,9.872940225218722,"(46.1684870302894, 9.872940225218722)",E,1993-2006,75.03,0,261.79,0,true,false,false,true,false,false,red,green,false,E,104.43,"B (48,56)",,0,19.87,0,750.76,0,0,0,0,0,0,0,0,0,0,0,0,A2,37.03,,,,,,,,,,,,,3,Impianto climatizzazione - inverno,Si,3,3,37.03,,,,,,,,,,,,,,,,,,,7,Cumulativo,No,3,3,37.03,0,,56,0.21,58.48,0.01,0.08,Generatore a combustione,,Gas naturale,23.7,,,,0.74,0,79.13,,,,,,,0,0,0,Generatore a combustione,Gas naturale,23.7,0.75,0,25.3,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,,0,0,,,,0,0,0,,,,0,0,0,true,true,false,false,true,false,Daniele Galeano,Laurea magistrale in architettura,Ordine degli architetti
1406100016017,22/04/2017,true,false,SONDRIO,,32,97,2,false,false,E.1(1),false,true,false,4,false,false,false,true,false,false,,Lombardia,SONDRIO,Via Lungo Mallero Diaz 9,,,46.172680598536566,9.869934445330022,"(46.172680598536566, 9.869934445330022)",E,Prima del 1930,45.7,0,160.44,0,true,false,false,true,false,false,red,yellow,false,D,118.66,"B (62,53)",,0,22.58,0,519.58,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,97.25,0.61,86.64,0.02,0.43,Generatore a combustione,,Gas naturale,28,,,,0.91,0,95.52,,,,,,,0,0,0,Generatore a combustione,Gas naturale,28,0.9,0,23.14,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,,0,0,,,,0,0,0,,,,0,0,0,true,true,false,false,true,false,FEDERICO NEGRINI,Diploma di perito industriale o di istruzione tecnica,Collegio dei periti industriali
1406100047715,26/11/2015,true,false,SONDRIO,,35,248,3,false,false,E.1(1),false,true,false,8,false,false,true,false,false,false,,Lombardia,SONDRIO,VIA LUSARDI 11,1°,,46.17355897728035,9.876512789870011,"(46.17355897728035, 9.876512789870011)",E,1962,57.84,0,228.44,0,true,false,false,true,false,false,red,green,false,G,267.62,"D (98,89)",,14.03,52.78,1726.08,1160.62,0,0,0,0,0,0,0,0,0,0,0,0,D,107.7,1,Fabbricato - involucro opaco,No,10,7,107.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Cumulativo,No,10,7,107.7,0,,72.27,0.32,171.92,0.01,0,Generatore a combustione,74083,Gas naturale,86,,,,0.82,0.02,209.5,,,,,,,0,0,0,Scalda-acqua,Energia elettrica,1.2,0.36,14.01,58.12,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,,,,,true,true,false,false,true,false,LILIANA SCHIVALOCCHI,Diploma di geometra,Collegio dei geometri
1406100007716,22/02/2016,true,false,SONDRIO,,41,95,15,false,false,E.1(1),false,true,false,47,false,true,false,false,false,false,,Lombardia,SONDRIO,Via Ezio Vanoni 12,,,46.16700722891783,9.868628140391955,"(46.16700722891783, 9.868628140391955)",E,1961-1976,107.2,0,386.38,0,true,false,false,true,false,false,red,green,false,G,222.95,"C (80,19)",,12,44.01,2736.51,1778.67,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2,Fabbricato - involucro trasparente,No,10,9,180.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,129.88,0.34,128.99,0.01,0.08,Generatore a combustione,RW5EM70664400603,Gas naturale,348,,,,0.74,0.39,174.8,,,,,,,0,0,0,Scalda-acqua,Energia elettrica,2.4,0.36,11.61,48.15,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,,0,0,,,,,,,,,,,,,true,true,false,false,true,false,Sonia Testini,Diploma di geometra,Collegio dei geometri
1406100017716,12/05/2016,true,false,SONDRIO,,36,296,8,false,false,E.1(1),false,true,false,71,false,true,false,false,false,false,,Lombardia,SONDRIO,via G.Gianoli 12,,,46.171176642369296,9.887037322569414,"(46.171176642369296, 9.887037322569414)",E,1982,72.3,0,195.21,0,true,false,false,true,false,true,red,green,false,C,99.89,"B (78,4)",,1.5,19.2,230.17,648.93,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,63.61,0.33,58.74,0,0,Generatore a combustione,,Gas naturale,31.9,,,,0.79,1.47,74.16,,,,,,,0,0,0,Generatore a combustione,Gas naturale,23.9,0.74,0.03,25.72,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,,0,0,,,,,,,,,,,,,true,true,false,false,true,false,Gabriele Donizetti,Diploma di geometra,Collegio dei geometri
1811000101516,03/06/2016,true,false,PAVIA,B,26,219,0,false,false,E.1(1),true,false,false,1,false,true,false,false,false,false,,Lombardia,PAVIA,Via Sondrio 4,1,,,,,E,1966,73.39,0,284.34,0,true,false,false,true,false,false,red,yellow,false,G,543.87,"B (84,03)",,0,103.49,0,3824.37,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2,Fabbricato - involucro trasparente,No,10,10,516.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,298.1,1.05,365.95,0.02,0.41,Generatore a combustione,,Gas naturale,24,,,,0.7,0,522.15,,,,,,,0,0,0,Generatore a combustione,Gas naturale,24,0.82,0,21.72,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,,0,0,,,,,,,,,,,,,true,true,false,false,true,false,Monica Bortoloni,Diploma di geometra,Collegio dei geometri
1406100018216,16/05/2016,true,false,SONDRIO,,43,443,9,false,false,E.1(1),false,true,false,16,false,true,false,false,false,false,,Lombardia,SONDRIO,Via Malta 22,,,46.16986105386547,9.881131180104125,"(46.16986105386547, 9.881131180104125)",E,1961-1976,82.2,48,319,186,true,true,false,true,false,false,red,red,false,G,501.29,"B (97,9)",,49.58,113.76,856.1,0,0,0,2863.67,790,0,0,0,0,0,0,0,0,E,232.26,1,Fabbricato - involucro opaco,Si,7,9,325.57,,,,,,,3,Impianto climatizzazione - inverno,No,3,10,351.07,,,,,,,,,,,,,,,,,,,7,Cumulativo,No,6,8,232.26,0,,251.82,0.79,295.51,0.04,0.42,Generatore a combustione,,Gasolio e olio combustibile,87.2,Generatore a biomassa,Biomasse solide,9,0.72,38.31,412.2,Pompa di calore,Energia elettrica,3.5,,,,0,7.01,29.09,Generatore a combustione,Gasolio e olio combustibile,87.2,0.31,4.26,60,,,,,,,Generatore a biomassa,Biomasse solide,9,,,,,,,,,,,,,,,0,0,,,0,,0,0,,,,,,,,,,,,,true,true,false,false,true,false,Matteo Negri,Diploma di laurea in architettura,Ordine degli architetti
1406100048815,04/12/2015,true,false,SONDRIO,,31,168,5,false,false,E.1(1),false,true,false,1,false,true,false,false,false,false,,Lombardia,SONDRIO,Viale Milano 3,2,,46.17013705637832,9.864563247714205,"(46.17013705637832, 9.864563247714205)",E,1956,83.31,0,283.49,0,true,false,false,true,false,false,red,yellow,false,F,90.94,"B (33,54)",,0,17.31,0,725.93,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,77.48,0.27,53.17,0.02,0.34,Generatore a combustione,,Gas naturale,56.6,,,,0.76,0,70.01,,,,,,,0,0,0,Generatore a combustione,Gas naturale,56.6,0.88,0,20.93,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,,,,,true,true,false,false,true,false,Alessandro Ravelli,Diploma di geometra,Collegio dei geometri
1406100044515,13/11/2015,true,false,SONDRIO,,51,203,3,false,false,E.1(1),false,true,false,1,false,true,false,false,false,true,Esecuzione immobiliare Tribunale di Sondrio n. 162/14,Lombardia,SONDRIO,via Torelli  6,,,46.166310461794154,9.861190973062158,"(46.166310461794154, 9.861190973062158)",E,1961-1976,69.95,0,266.97,0,true,false,false,true,false,false,red,green,false,E,124.74,"D (85,7)",,13.59,25.53,2022.71,458.08,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2,Fabbricato - involucro trasparente,No,5,7,100.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,112.91,0.42,56.33,0.02,0,Generatore a combustione,KR1DV64826120403,Gas naturale,184,,,,0.82,0,68.35,,,,,,,0,0,0,Scalda-acqua,Energia elettrica,1.2,0.34,13.59,56.39,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,,,,,true,true,false,false,true,false,SILVIA MARCHESI,Diploma di geometra,Collegio dei geometri
1406100017116,09/05/2016,true,false,SONDRIO,,15,286,5,false,false,E.1(1),false,true,false,1,false,true,false,false,false,false,,Lombardia,SONDRIO,FRAZIONE PONCHIERA SNC,1°,,46.18313045071445,9.872802044673385,"(46.18313045071445, 9.872802044673385)",E,Prima del 1930,41.08,0,177.68,0,true,false,false,true,false,false,red,red,false,G,676.95,"A1 (77,83)",,0,128.81,0,2664.47,0,0,0,0,0,0,0,0,0,0,0,0,D,142.35,1,Fabbricato - involucro opaco,No,10,7,157.87,2,Fabbricato - involucro trasparente,No,15,10,661.47,,,,,,,,,,,,,,,,,,,,,,,,,7,Cumulativo,No,12,7,142.35,0,,154.35,0.87,470.73,0.04,0.28,Impianto simulato in quanto assente,,Gas naturale,,,,,0.73,0,642.33,,,,,,,0,0,0,Impianto simulato in quanto assente,Gas naturale,,0.57,0,34.62,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,,0,0,,,,,,,,,,,,,true,true,false,false,true,false,PIETRO PELLEGRINI,Laurea magistrale in ingegneria,Ordine degli ingegneri
1406100001716,18/01/2016,true,false,SONDRIO,,43,25,24,false,false,E.1(1),false,true,false,1,false,true,false,false,false,false,,Lombardia,SONDRIO,Via Stelvio 32,1,,46.17026574156227,9.880763650519864,"(46.17026574156227, 9.880763650519864)",E,1970,78.37,0,284.58,0,true,false,false,true,false,false,red,green,false,G,205.3,"C (62,22)",,11.71,40.61,1951.76,1176.91,0,0,0,0,0,0,0,0,0,0,0,0,G,163.59,1,Fabbricato - involucro opaco,No,11.7,10,163.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Cumulativo,No,11.7,10,163.59,0,,97.62,0.34,121.56,0.02,0,Generatore a combustione,,Gas naturale,278,,,,0.78,0,156.74,,,,,,,0,0,0,Scalda-acqua,Energia elettrica,1.2,0.38,11.71,48.56,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,,,,,true,true,false,false,true,false,Antonio Mennone,Laurea magistrale in ingegneria,Ordine degli ingegneri
1406100000217,13/01/2017,true,false,SONDRIO,,20,452,3,false,false,E.1(1),false,true,false,1,false,true,false,false,false,true,Annuncio commerciale,Lombardia,SONDRIO,FRAZIONE MOSSINI 84/A,,,46.180123025229875,9.86571820350328,"(46.180123025229875, 9.86571820350328)",E,Prima del 1930,64.92,0,335.63,0,true,false,false,true,false,false,red,green,false,F,286.15,"B (111,55)",,0.45,70.61,62.5,0,0,0,1453.04,0,0,0,0,0,0,0,0,0,,,,,,,,,2,Fabbricato - involucro trasparente,No,12,9,275.47,3,Impianto climatizzazione - inverno,No,6,4,85.94,,,,,,,,,,,,,,,,,,,,,,,,,0,,230.75,0.69,195.88,0.02,0.13,Generatore a combustione,YS7CQ32845740503,Gasolio e olio combustibile,28.3,,,,0.75,0.42,261.82,,,,,,,0,0,0,Generatore a combustione,Gasolio e olio combustibile,28.3,0.82,0.04,24.33,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,,0,0,,,,0,0,0,,,,0,0,0,true,true,false,false,true,false,Matteo Negri,Diploma di laurea in architettura,Ordine degli architetti
1404500005116,23/03/2016,true,false,MORBEGNO,2,4,476,5,false,false,E.1(1),false,true,false,5,false,false,false,false,true,true,Sostituzione generatore,Lombardia,MORBEGNO,Via Sondrio 3,,,46.14179881026026,9.570416533787922,"(46.14179881026026, 9.570416533787922)",F,1977-1992,67.13,0,266.13,0,true,false,false,true,false,false,red,green,false,F,166.26,"B (62,45)",,0.35,31.68,49.47,1060.07,0,0,0,0,0,0,0,0,0,0,0,0,,,1,Fabbricato - involucro opaco,No,6,8,153.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,238.39,0.9,88.9,0.02,0.13,Generatore a combustione,QY6JQ74290560003,Gas naturale,76.2,,,,0.65,0.28,135.83,,,,,,,0,0,0,Generatore a combustione,Gas naturale,76.2,0.64,0.06,30.43,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,,0,0,,,,,,,,,,,,,true,true,false,false,true,false,Claudio Pirotta,Diploma di laurea in ingegneria,Ordine degli ingegneri
1406100041915,26/10/2015,true,false,SONDRIO,,22,55,7,false,false,E.1(1),false,true,false,1,false,false,true,false,false,false,,Lombardia,SONDRIO,Frazione Ponchiera 5,"1,2",,46.18092049324639,9.870817324125566,"(46.18092049324639, 9.870817324125566)",E,1961-1976,102.89,0,430.62,0,true,false,false,true,false,false,red,green,false,F,252.88,"B (73,42)",,0,48.12,0,2492.97,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,231.62,0.54,178.21,0.01,0,Generatore a combustione,,Gas naturale,30,,,,0.77,0,230.98,,,,,,,0,0,0,Generatore a combustione,Gas naturale,30,0.79,0,21.9,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,,,,,true,true,false,false,true,false,ANTONIO MENNONE,Laurea magistrale in ingegneria,Ordine degli ingegneri
1406100014916,18/04/2016,false,true,SONDRIO,,43,74,4,false,false,E.8,false,true,false,6,false,false,true,false,false,false,,Lombardia,SONDRIO,via Bormio 8,,,46.16995953241318,9.88531063953196,"(46.16995953241318, 9.88531063953196)",E,1977-1992,78.53,0,274.4,0,true,false,false,false,true,false,yellow,yellow,false,B,210.04,"B (181,46)",,37.87,44.97,6326.69,398.3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2,Fabbricato - involucro trasparente,No,2,5,197.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,220.36,0.8,19.87,0.01,0.49,Generatore a combustione,,Gas naturale,25,,,,0.36,0.48,54.92,,,,,,,0,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,1.56,,37.39,155.11,,,,,,,,,,,,,true,true,false,false,true,false,Silvia Marchesi,Diploma di geometra,Collegio dei geometri
1406100019016,17/05/2016,true,false,SONDRIO,,33,206,17,false,false,E.1(1),false,true,false,26,false,false,false,false,false,true,Ape volontario,Lombardia,SONDRIO,via Giuseppe Piazzi 68,4,,46.17045722800593,9.875555021707264,"(46.17045722800593, 9.875555021707264)",E,1961-1976,74.83,0,274.67,0,true,false,false,true,false,false,red,yellow,false,E,138.01,"B (61,01)",,0.17,26.28,26.99,984.44,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2,Fabbricato - involucro trasparente,No,2,7,112.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,92.64,0.34,83.62,0.01,0.5,Generatore a combustione,,Gas naturale,283.5,,,,0.85,0.13,97.84,,,,,,,0,0,0,Generatore a combustione,Gas naturale,283.5,0.47,0.04,40.17,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,,0,0,,,,,,,,,,,,,true,true,false,false,true,false,Silvia Marchesi,Diploma di geometra,Collegio dei geometri
